"study_id","site_id","plot_id","plant_id","year","month","day","species","plot_radius","alive_or_dead","decay_class","diameter","diameter_height","diameter_flag","basal_area","basal_density","total_height","canopy_height","height_method","canopy_quality","plant_AGB_kg_general","plant_AGC_kg_general","plant_AGB_kg_species","plant_AGC_kg_species","plant_BGB_kg","plant_BGC_kg","plant_notes"
"Romero_et_al_2025","SL6","4","SL6_4_5",2016,11,30,"Rhizophora mangle",2,"alive",NA,"12.2","3.4","diameter above lowest prop root","0.01168394","116.83939999999998","13.5","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","4","SL6_4_6",2016,11,30,"Rhizophora mangle",2,"alive",NA,"12.6","1.4","diameter above lowest prop root","0.01246266","124.62660000000001","8","3.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","4","SL6_4_10",2016,11,30,"Rhizophora mangle",2,"alive",NA,"15.4","2.3","diameter above lowest prop root","0.01861706","186.17060000000004","18","8.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","4","SL6_4_1",2016,11,30,"Rhizophora mangle",2,"alive",NA,"15.5","2.6","diameter above lowest prop root","0.018859625","188.59625000000003","15.5","7.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, NA"
"Romero_et_al_2025","SL6","4","SL6_4_9",2016,11,30,"Rhizophora mangle",2,"alive",NA,"17.8","2.7","diameter above lowest prop root","0.02487194","248.71940000000001","13","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","4","SL6_4_8",2016,11,30,"Rhizophora mangle",2,"alive",NA,"18","2.9","diameter above lowest prop root","0.025434","254.34","10","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","4","SL6_4_7",2016,11,30,"Rhizophora mangle",2,"alive",NA,"25.4","2.2","diameter above lowest prop root","0.05064506","506.45060000000001","15.5","7.5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","5","SL6_5_4",2016,11,30,"Rhizophora mangle",7,"alive",NA,"8.5","2.9","diameter above lowest prop root","0.005671625","56.716250000000002","12","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","5","SL6_5_7",2016,11,30,"Rhizophora mangle",7,"alive",NA,"9.2","1.7","diameter above lowest prop root","0.00664424","66.442399999999992","10","5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","5","SL6_5_5",2016,11,30,"Rhizophora mangle",2,"alive",NA,"10.4","3.1","diameter above lowest prop root","0.00849056","84.905600000000007","11.5","3.5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","5","SL6_5_6",2016,11,30,"Rhizophora mangle",2,"alive",NA,"11.5","1.9","diameter above lowest prop root","0.010381625","103.81625","15","7","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","5","SL6_5_1",2016,11,30,"Rhizophora mangle",2,"alive",NA,"19","2.4","diameter above lowest prop root","0.0283385","283.38499999999999","12.5","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","5","SL6_5_3",2016,11,30,"Rhizophora mangle",2,"alive",NA,"22.8","3.1","diameter above lowest prop root","0.04080744","408.07440000000003","15","5.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","5","SL6_5_2",2016,11,30,"Rhizophora mangle",7,"alive",NA,"72","3","diameter above lowest prop root","0.406944","4069.44","11","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_6",2016,11,30,"Rhizophora mangle",7,"alive",NA,"5.1","1.6","diameter above lowest prop root","0.002041785","20.417849999999998","7.5","4","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_3",2016,11,30,"Rhizophora mangle",7,"alive",NA,"5.6","2.5","diameter above lowest prop root","0.00246176","24.617599999999999","8","4","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_10",2016,11,30,"Rhizophora mangle",7,"alive",NA,"6.4","3.2","diameter above lowest prop root","0.00321536","32.153600000000004","12","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_16",2016,11,30,"Rhizophora mangle",7,"alive",NA,"6.5","3.2","diameter above lowest prop root","0.003316625","33.166249999999998","11.5","4","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_8",2016,11,30,"Rhizophora mangle",7,"alive",NA,"7.1","2.8","diameter above lowest prop root","0.003957185","39.571849999999991","10.3","6.2","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_5",2016,11,30,"Rhizophora mangle",7,"alive",NA,"7.2","2.1","diameter above lowest prop root","0.00406944","40.694400000000009","10.5","7","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_15",2016,11,30,"Rhizophora mangle",7,"alive",NA,"7.5","1.8","diameter above lowest prop root","0.004415625","44.15625","12","4.5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_13",2016,11,30,"Rhizophora mangle",7,"alive",NA,"7.7","1.6","diameter above lowest prop root","0.004654265","46.542650000000009","12","5.5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_1",2016,11,30,"Rhizophora mangle",7,"alive",NA,"7.8","3.8","diameter above lowest prop root","0.00477594","47.759399999999999","11.5","3","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_7",2016,11,30,"Rhizophora mangle",7,"alive",NA,"8.5","1.8","diameter above lowest prop root","0.005671625","56.716250000000002","12.5","5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_12",2016,11,30,"Rhizophora mangle",7,"alive",NA,"8.8","1.6","diameter above lowest prop root","0.00607904","60.790400000000005","11","4","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_11",2016,11,30,"Rhizophora mangle",7,"alive",NA,"9.4","1.3","diameter above lowest prop root","0.00693626","69.362600000000015","6","2..5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_4",2016,11,30,"Rhizophora mangle",2,"alive",NA,"10.8","2.2","diameter above lowest prop root","0.00915624","91.562400000000011","11","4.3","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_2",2016,11,30,"Rhizophora mangle",2,"alive",NA,"11.6","2.7","diameter above lowest prop root","0.01056296","105.62960000000001","11","5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_14",2016,11,30,"Rhizophora mangle",2,"alive",NA,"14.2","1.3","diameter above lowest prop root","0.01582874","158.28739999999996","12","3.5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL6","6","SL6_6_9",2016,11,30,"Rhizophora mangle",2,"alive",NA,"14.8","2.5","diameter above lowest prop root","0.01719464","171.94640000000001","13.3","5.3","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL7","1","SL7_1_2",2016,2,12,"Rhizophora mangle",7,"alive",NA,"7","2.4","diameter above lowest prop root","0.0038465","38.465000000000003","7","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","1","SL7_1_1",2016,2,12,"Rhizophora mangle",7,"alive",NA,"7.2","2.1","diameter above lowest prop root","0.00406944","40.694400000000009","6","1","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL7","2","SL7_2_1",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"17.2","2","diameter above lowest prop root","0.02322344","232.23439999999999","17","8","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","2","SL7_2_2",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"29.2","3","diameter above lowest prop root","0.06693224","669.32240000000002","20","8.3000000000000007","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","3","SL7_3_7",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"6.6","2.2999999999999998","diameter above lowest prop root","0.00341946","34.194599999999994","5","2.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","3","SL7_3_9",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"7.2","2","diameter above lowest prop root","0.00406944","40.694400000000009","10","6","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","3","SL7_3_6",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"8.8","2.1","diameter above lowest prop root","0.00607904","60.790400000000005","10","3.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","3","SL7_3_5",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"9.2","1.8","diameter above lowest prop root","0.00664424","66.442399999999992","9","2.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","3","SL7_3_1",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"9.6","1.9","diameter above lowest prop root","0.00723456","72.345600000000005","11","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","3","SL7_3_11",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"9.6","3.3","diameter above lowest prop root","0.00723456","72.345600000000005","8","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","3","SL7_3_3",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"15.8","1.8","diameter above lowest prop root","0.01959674","195.96740000000003","17","7","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","3","SL7_3_2",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"16","1.7","diameter above lowest prop root","0.020096","200.95999999999998","18","11","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","3","SL7_3_4",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"20.4","2.8","diameter above lowest prop root","0.03266856","326.68559999999997","25","15","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","3","SL7_3_10",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"25.2","1.8","diameter above lowest prop root","0.04985064","498.50640000000004","28","16","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","3","SL7_3_8",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"30.5","2","diameter above lowest prop root","0.073024625","730.24625000000015","20","12","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","4","SL7_4_14",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"5.7","1.4","diameter above lowest prop root","0.002550465","25.504650000000002","5","2.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos, plaga insectos"
"Romero_et_al_2025","SL7","4","SL7_4_6",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"6.1","1.3","diameter above lowest prop root","0.002920985","29.209849999999996","15","5","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","4","SL7_4_4",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"6.6","1.4","diameter above lowest prop root","0.00341946","34.194599999999994","7","2.5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL7","4","SL7_4_3",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"7.3","1.5","diameter above lowest prop root","0.004183265","41.832650000000001","10","7","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","4","SL7_4_10",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"8.2","1.5","diameter above lowest prop root","0.00527834","52.7834","8","4.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, plaga insectos"
"Romero_et_al_2025","SL7","4","SL7_4_15",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"8.4","1.8","diameter above lowest prop root","0.00553896","55.389600000000002","8","5.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","4","SL7_4_1",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"10.9","1.4","diameter above lowest prop root","0.009326585","93.26585","8.5","5","clinometer","high",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","4","SL7_4_9",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"13.3","1.4","diameter above lowest prop root","0.013885865","138.85865000000001","15","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos, plaga insectos"
"Romero_et_al_2025","SL7","4","SL7_4_8",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"13.5","1.2","diameter above lowest prop root","0.014306625","143.06625","15","7","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","4","SL7_4_2",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"14.5","1.5","diameter above lowest prop root","0.016504625","165.04625000000001","15","7","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL7","4","SL7_4_13",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"16.5","3.8","diameter above lowest prop root","0.021371625","213.71625000000003","15","13","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","4","SL7_4_12",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"19.1","1.7","diameter above lowest prop root","0.028637585","286.37585000000007","25","15","clinometer","high",NA,NA,NA,NA,NA,NA,"hongos, plaga insectos"
"Romero_et_al_2025","SL7","4","SL7_4_11",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"37.7","2.1","diameter above lowest prop root","0.111571265","1115.7126500000002","20","15","clinometer","high",NA,NA,NA,NA,NA,NA,"hongos, plaga insectos"
"Romero_et_al_2025","SL7","4","SL7_4_5",2016,2,12,"Laguncularia racemosa",2,"alive",NA,"13.2","1.3","DBH","0.01367784","136.77839999999998","25","15","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","4","SL7_4_7",2016,2,12,"Laguncularia racemosa",2,"alive",NA,"16.7","1.4","diameter above lowest prop root","0.021892865","218.92865","24.5","13.5","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","5","SL7_5_7",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"5.9","2.1","diameter above lowest prop root","0.002732585","27.325849999999999","5","3.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","5","SL7_5_15",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"8.8","2","diameter above lowest prop root","0.00607904","60.790400000000005","14","10","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL7","5","SL7_5_6",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"9.1","1.7","diameter above lowest prop root","0.006500585","65.005849999999995","8","5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","5","SL7_5_12",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"9.4","2.2999999999999998","diameter above lowest prop root","0.00693626","69.362600000000015","7","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL7","5","SL7_5_9",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"9.5","1.7","diameter above lowest prop root","0.007084625","70.846249999999998","9","3.5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL7","5","SL7_5_3",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"9.8","1.9","diameter above lowest prop root","0.00753914","75.391400000000019","10","6.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL7","5","SL7_5_11",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"10","2.8","diameter above lowest prop root","0.00785","78.5","8.5","5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL7","5","SL7_5_14",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"10.1","1.9","diameter above lowest prop root","0.008007785","80.077849999999998","11.5","8.1999999999999993","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL7","5","SL7_5_13",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"12.4","1.3","DBH","0.01207016","120.70160000000001","11.5","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL7","5","SL7_5_2",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"13.5","1.8","diameter above lowest prop root","0.014306625","143.06625","17","8","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","5","SL7_5_4",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"15.6","2.2999999999999998","diameter above lowest prop root","0.01910376","191.0376","18","11","clinometer","medium",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","5","SL7_5_8",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"16.8","2.2999999999999998","diameter above lowest prop root","0.02215584","221.55840000000001","27","18","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos"
"Romero_et_al_2025","SL7","5","SL7_5_1",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"18.3","2.8","diameter above lowest prop root","0.026288865","262.88865000000004","25","15","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","5","SL7_5_16",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"21.7","2.2999999999999998","diameter above lowest prop root","0.036964865","369.64865000000009","29","18","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL7","5","SL7_5_10",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"23.3","2.2999999999999998","diameter above lowest prop root","0.042616865","426.16865000000001","28","8.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL7","5","SL7_5_5",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"24.8","1.9","diameter above lowest prop root","0.04828064","482.80640000000005","28","15","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL7","6","SL7_6_10",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"5.3","1.6","diameter above lowest prop root","0.002205065","22.050650000000001","5","2.5","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","6","SL7_6_9",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"6","1.9","diameter above lowest prop root","0.002826","28.259999999999998","8","4","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","6","SL7_6_5",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"6.3","1.8","diameter above lowest prop root","0.003115665","31.156650000000003","7.5","5.5","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","6","SL7_6_6",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"6.3","1.6","diameter above lowest prop root","0.003115665","31.156650000000003","7.5","4.5","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","6","SL7_6_3",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"6.8","1.9","diameter above lowest prop root","0.00362984","36.298400000000001","8","6.5","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","6","SL7_6_11",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"7.5","1.6","diameter above lowest prop root","0.004415625","44.15625","8","4","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","6","SL7_6_4",2016,2,12,"Rhizophora racemosa",7,"alive",NA,"9.5","2.2000000000000002","diameter above lowest prop root","0.007084625","70.846249999999998","11","9","clinometer","high",NA,NA,NA,NA,NA,NA,"sano"
"Romero_et_al_2025","SL7","6","SL7_6_7",2016,2,12,"Rhizophora racemosa",2,"dead","3","13.1","1.3","DBH","0.013471385","134.71385000000001","5.4","0","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL7","6","SL7_6_8",2016,2,12,"Rhizophora racemosa",2,"dead","3","18.5","1,7","diameter above lowest prop root","0.026866625","268.66624999999999","5","0","clinometer",NA,NA,NA,NA,NA,NA,NA,NA
"Romero_et_al_2025","SL7","6","SL7_6_12",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"33.3","2.7","diameter above lowest prop root","0.087047865","870.4786499999999","23","12","clinometer","high",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL7","6","SL7_6_2",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"39.8","2.4","diameter above lowest prop root","0.12434714","1243.4713999999999","25","15","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL7","6","SL7_6_1",2016,2,12,"Rhizophora racemosa",2,"alive",NA,"46.6","2.5","diameter above lowest prop root","0.17046746","1704.6746000000001","25","15","clinometer","medium",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos"
"Romero_et_al_2025","SL8","1","SL8_1_9",2016,1,12,"Rhizophora mangle",2,"alive",NA,"4.4","0.3","diameter above lowest prop root","0.00151976","15.197600000000001","4.2","0.5","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL8","1","SL8_1_4",2016,1,12,"Rhizophora mangle",7,"alive",NA,"6","1.3","DBH","0.002826","28.259999999999998","6","4","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL8","1","SL8_1_5",2016,1,12,"Rhizophora mangle",7,"alive",NA,"7","2.5","diameter above lowest prop root","0.0038465","38.465000000000003","5.5","0.8","clinometer","low",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL8","1","SL8_1_6",2016,1,12,"Rhizophora mangle",2,"alive",NA,"18.2","3","diameter above lowest prop root","0.02600234","260.02339999999998","13.5","5","clinometer","low",NA,NA,NA,NA,NA,NA,"plaga insectos, hongos, fuste hueco"
"Romero_et_al_2025","SL8","1","SL8_1_1",2016,1,12,"Peliciera rhizophorae",2,"alive",NA,"3.4","1.3","DBH","0.00090746","9.0746000000000002","7.5","3.5","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
"Romero_et_al_2025","SL8","1","SL8_1_7",2016,1,12,"Peliciera rhizophorae",7,"alive",NA,"6.3","0.3","diameter above lowest prop root","0.003115665","31.156650000000003","3.3","2.1","clinometer","medium",NA,NA,NA,NA,NA,NA,"hongos"
